"id","college","income","overage","leftover","house","handset_price","over_15mins_calls_per_month","average_call_duration","reported_satisfaction","reported_usage_level","considering_change_of_plan","leave"
2687,"one",30323,217,78,187115,174,11,1,"unsat",NA,"actively_looking_into_it","LEAVE"
10430,NA,152122,46,62,227468,537,3,2,"unsat","little","actively_looking_into_it","LEAVE"
5618,"one",27869,204,0,969004,130,16,14,"unsat","very_little","no","STAY"
5591,"one",104789,84,22,814875,898,4,4,NA,"very_little","considering","LEAVE"
2697,"one",53258,20,6,503398,324,3,NA,"very_unsat","very_little","actively_looking_into_it","STAY"
7704,"zero",NA,94,0,727480,236,4,12,NA,"very_little","no","STAY"
6009,"one",132113,35,71,199876,451,3,NA,"avg","little","never_thought","LEAVE"
4396,"zero",119085,222,12,595172,794,28,4,"very_sat","very_little","considering","STAY"
1046,"zero",156953,200,0,603731,634,NA,14,"very_sat","high","considering","LEAVE"
5549,"one",152914,217,17,536127,663,22,6,NA,"little","never_thought","STAY"
4808,"one",150647,181,18,877648,494,12,5,"very_sat","little","no","STAY"
375,"zero",129609,29,53,241594,575,3,2,"avg","very_little","considering","STAY"
6758,"one",65183,151,14,376535,366,10,1,NA,"high","actively_looking_into_it","LEAVE"
9276,"zero",68262,53,NA,193935,378,13,1,"very_unsat","very_high",NA,"STAY"
907,"one",159176,59,54,842588,695,5,2,NA,"very_little","actively_looking_into_it","STAY"
3531,"one",142243,51,36,NA,372,NA,2,"very_unsat","very_high",NA,"STAY"
7867,"one",NA,151,NA,705683,226,20,9,"very_sat","very_little","actively_looking_into_it","STAY"
6611,"zero",140695,210,0,166196,647,16,11,"very_unsat","little","no","STAY"
7351,"one",86141,178,0,479562,305,26,9,"very_unsat","very_little","never_thought","LEAVE"
6767,"one",52984,183,18,689102,140,10,5,"very_unsat","very_little","never_thought","STAY"
2925,"one",81872,260,20,167940,294,NA,NA,"very_sat","very_high","perhaps","LEAVE"
5294,"one",86351,68,0,284814,297,4,11,"unsat","little","considering","STAY"
6005,"one",37106,208,73,765397,235,17,1,"avg","avg","actively_looking_into_it","STAY"
9357,"one",105014,222,63,399222,896,0,1,"very_unsat","very_little","considering","LEAVE"
3207,"one",90339,180,NA,274951,272,14,NA,"very_unsat",NA,"actively_looking_into_it","LEAVE"
1274,"zero",NA,238,0,517024,228,15,1,"very_unsat","very_little",NA,"LEAVE"
7735,"zero",24092,44,10,958340,243,4,NA,"very_sat","very_high","considering","LEAVE"
9163,"zero",124497,64,0,470898,624,5,6,"unsat","little","never_thought","STAY"
10534,"one",23649,34,16,231072,160,1,5,NA,"very_high","actively_looking_into_it","LEAVE"
8405,"zero",143761,215,15,299095,459,5,5,NA,"avg","never_thought","LEAVE"
8203,"zero",35470,77,0,452221,158,3,9,"avg","little","actively_looking_into_it","STAY"
9063,"zero",44986,76,NA,961508,169,3,9,"very_sat","little","no","STAY"
3020,"one",53365,161,61,264870,329,13,2,"unsat",NA,"considering","LEAVE"
1831,"one",94350,178,17,913623,363,1,5,"very_unsat","little","considering","STAY"
6748,"zero",35082,261,0,431425,184,23,15,"sat","very_little","no","STAY"
8069,"zero",NA,212,0,353619,309,22,1,"very_unsat","avg",NA,"LEAVE"
6153,"one",80621,202,66,218035,395,28,2,"unsat","little","perhaps","LEAVE"
8547,"one",47947,78,58,253924,141,3,1,"very_sat","little","no","STAY"
658,"one",32224,44,10,594949,181,NA,4,"unsat",NA,"never_thought","LEAVE"
3364,"zero",41141,196,88,308016,138,19,1,"very_sat","very_little","considering","LEAVE"
6917,"zero",NA,246,0,429496,165,28,11,NA,"very_high","perhaps","LEAVE"
57,"zero",24146,203,8,276961,332,25,6,"very_unsat","little","actively_looking_into_it","LEAVE"
1723,"zero",67609,72,54,155712,386,3,1,"unsat","very_high","no","STAY"
10142,"one",84726,80,0,178605,343,1,14,"very_unsat","very_little",NA,"LEAVE"
400,"zero",NA,63,56,463640,543,3,2,"avg","little","considering","LEAVE"
4997,"one",NA,59,0,247018,656,5,10,"very_unsat","very_high","never_thought","LEAVE"
5808,"one",27822,145,NA,697795,327,1,2,"very_sat","little","considering","STAY"
5158,"one",NA,221,48,NA,783,14,2,"very_sat","very_little","actively_looking_into_it","LEAVE"
2745,"zero",36922,75,0,447203,191,27,10,"very_sat","little","considering","LEAVE"
4244,"one",158928,195,70,531404,131,5,1,"very_unsat","very_high","considering","LEAVE"
6486,"one",28371,171,60,255294,169,NA,1,"very_sat",NA,"never_thought","LEAVE"
3060,"one",39465,50,17,167631,206,4,5,"avg","very_high","actively_looking_into_it","STAY"
3406,"one",103411,65,0,467547,866,5,10,"very_unsat","very_high","actively_looking_into_it","LEAVE"
10183,NA,NA,50,15,283414,358,3,4,"very_sat","little","no","STAY"
9061,"one",31855,136,10,938929,191,NA,5,"very_sat","very_little","considering","STAY"
1622,"zero",46298,204,13,659475,188,16,4,"very_unsat","little","no","STAY"
2658,"one",59740,33,0,534312,297,4,2,"very_unsat","little",NA,"LEAVE"
9558,NA,30902,205,21,581987,228,29,2,"unsat","very_little","considering","LEAVE"
6297,"one",87921,206,15,747545,356,25,5,"very_sat","very_high","no","STAY"
6809,"one",22990,60,NA,NA,238,5,12,"very_sat","little","actively_looking_into_it","LEAVE"
5074,"zero",92800,211,15,345795,328,25,NA,"sat","little","considering","STAY"
2886,"zero",37423,84,18,293969,384,3,5,"very_unsat","little","considering","STAY"
5124,NA,135892,245,63,999049,735,10,1,"very_unsat","very_high",NA,"LEAVE"
9037,"zero",NA,71,84,479893,358,4,1,"unsat","very_high","no","LEAVE"
1084,"one",25235,209,66,NA,238,16,1,"avg","very_high","considering","STAY"
5240,"one",68019,205,0,298263,274,25,13,"avg","very_high","no","STAY"
2758,"zero",71163,68,0,255505,338,5,9,"very_unsat","little",NA,"LEAVE"
2391,"one",30327,203,22,759411,149,23,5,"very_unsat","little","no","STAY"
5024,"zero",21408,255,0,275496,141,20,8,NA,"very_little","actively_looking_into_it","STAY"
5327,"one",48188,138,51,709853,173,24,1,"very_unsat","very_little",NA,"STAY"
10376,"one",27805,231,20,741499,166,21,6,"avg","high","never_thought","STAY"
7785,NA,145126,68,0,498539,849,3,11,"very_sat","very_little","considering","STAY"
10622,"one",NA,72,0,293441,138,3,10,"very_unsat","very_high","no","LEAVE"
9082,"zero",143143,54,5,NA,459,3,4,"very_unsat","very_little","considering","STAY"
1075,"zero",157984,54,0,167873,245,3,10,"avg","very_little","perhaps","LEAVE"
10312,"zero",NA,57,51,295350,308,3,2,NA,"little","actively_looking_into_it","LEAVE"
10456,"one",150712,184,86,390577,899,NA,1,"unsat","little","considering","LEAVE"
8065,"zero",55328,195,0,203196,316,4,12,"very_unsat","very_high","no","LEAVE"
6135,"zero",60984,189,NA,614200,286,5,9,"avg","little",NA,"STAY"
1675,NA,29534,50,32,NA,237,1,2,"unsat",NA,"considering","LEAVE"
9874,NA,134192,41,20,173898,469,5,NA,"very_unsat","very_high",NA,"STAY"
804,"one",NA,80,47,788418,814,1,2,"unsat","little","considering","STAY"
7330,"zero",36819,223,0,366634,147,13,11,"very_sat","very_little","considering","LEAVE"
1651,"zero",92090,192,15,NA,365,14,6,"very_unsat","little",NA,"LEAVE"
6225,"zero",112553,61,8,851958,857,4,12,NA,"very_little","never_thought","LEAVE"
6211,"zero",81283,151,7,NA,319,28,4,"unsat","very_little","actively_looking_into_it","STAY"
8898,"zero",112020,176,11,150483,863,16,4,"unsat","little","actively_looking_into_it","LEAVE"
4186,"one",21915,195,0,249800,240,19,9,"very_unsat","little","considering","STAY"
2720,"one",30119,50,0,358183,234,4,12,"very_unsat","very_high","considering","STAY"
9285,"zero",75465,233,0,557576,363,25,13,"very_unsat","very_high",NA,"LEAVE"
6886,"zero",156086,43,0,273250,868,5,14,"very_unsat",NA,"actively_looking_into_it","LEAVE"
8445,"one",49667,50,38,880446,234,NA,2,"very_sat","little","considering","STAY"
1830,"zero",24389,192,10,559097,174,28,6,"very_sat",NA,"actively_looking_into_it","LEAVE"
7838,"zero",143008,95,NA,285476,513,5,1,"very_sat","little","considering","STAY"
2196,"zero",146342,230,83,591949,516,24,1,"very_sat","little","actively_looking_into_it","STAY"
6127,"zero",94822,199,22,416505,311,18,5,"avg","very_little","actively_looking_into_it","LEAVE"
5105,NA,135915,61,10,NA,871,4,6,"very_unsat","high","no","LEAVE"
10271,"zero",124376,187,42,220929,513,20,2,"sat","very_high","actively_looking_into_it","STAY"
2985,"zero",50145,66,11,351410,272,4,6,"very_unsat","little","no","STAY"
10299,"zero",152708,52,89,169327,424,3,2,"very_unsat",NA,"considering","LEAVE"
8479,"one",22415,67,0,168209,523,3,12,"very_sat","high","perhaps","STAY"
719,"one",22881,65,0,622765,178,5,5,"very_sat","high","considering","STAY"
502,"one",37984,252,5,167351,230,18,4,"very_unsat",NA,"considering","LEAVE"
9221,"zero",153636,218,11,178629,547,16,4,"sat","little","considering","STAY"
1721,"one",77303,229,24,292916,253,26,4,"avg","very_high","considering","LEAVE"
5605,"one",47611,68,NA,592046,211,NA,5,"very_unsat","little","actively_looking_into_it","STAY"
4988,"zero",38649,219,10,300947,149,20,NA,"very_sat","little","actively_looking_into_it","LEAVE"
2042,"one",141274,53,75,768315,885,3,2,"very_sat",NA,"never_thought","STAY"
9609,"zero",136149,81,NA,499112,538,3,2,"very_sat","little","considering","LEAVE"
7681,"zero",27640,226,83,NA,233,10,1,"sat","very_little","considering","LEAVE"
3859,"one",55426,180,0,250862,363,12,14,"very_unsat","little","actively_looking_into_it","LEAVE"
1098,"zero",53456,210,10,202917,371,21,6,NA,"very_little","considering","LEAVE"
5820,"zero",43817,75,80,550010,588,5,1,"very_sat","little","actively_looking_into_it","LEAVE"
1387,"zero",58685,64,62,290159,379,3,1,"avg","little","no","LEAVE"
1134,"one",49581,198,6,894970,156,22,5,"very_unsat","little","no","LEAVE"
6721,"one",58652,159,66,229895,385,22,1,NA,"very_little","no","LEAVE"
7050,"one",91949,71,0,165140,270,3,10,"very_sat","high",NA,"LEAVE"
1494,"zero",96299,63,8,855256,379,5,5,"very_sat","little","no","STAY"
15,NA,134424,51,0,182350,467,5,13,"very_sat","little","considering","LEAVE"
7733,"one",53306,82,18,632825,343,0,2,"avg","very_high","actively_looking_into_it","STAY"
6884,"one",NA,219,NA,533862,293,10,4,"very_unsat","little","no","LEAVE"
2853,"one",NA,40,0,680455,195,5,15,"unsat","little","actively_looking_into_it","STAY"
5210,"zero",98639,66,0,854953,342,4,9,"very_unsat","very_little","considering","STAY"
3287,"zero",87315,205,21,543066,251,16,5,"very_unsat","very_high","no","LEAVE"
6937,"zero",73710,70,0,379892,262,3,15,"unsat","little","perhaps","STAY"
7474,"zero",NA,65,0,821919,136,3,11,NA,"little","actively_looking_into_it","LEAVE"
4878,NA,64609,255,24,199287,390,4,6,"unsat","little","considering","LEAVE"
1355,"one",75706,194,25,528488,308,24,2,"unsat","little","considering","LEAVE"
10199,"one",83444,66,0,NA,255,3,14,"unsat","little","considering","STAY"
8730,"zero",107530,197,42,826459,551,25,1,"unsat","little","considering","STAY"
1145,"one",106658,243,0,270810,621,19,13,"very_sat","high",NA,"STAY"
1944,"one",87212,154,34,NA,275,26,NA,"very_sat","very_high","considering","STAY"
10097,"zero",24863,178,0,575270,132,11,8,"unsat","very_little","never_thought","LEAVE"
3686,"zero",72956,170,19,619449,324,1,4,"very_sat","very_high","actively_looking_into_it","LEAVE"
779,"zero",NA,55,0,484864,374,13,9,"avg","very_high","considering","STAY"
10397,"zero",157185,54,NA,314703,691,5,NA,"very_unsat","very_high",NA,"LEAVE"
9153,NA,78389,192,8,NA,392,25,4,"very_unsat","little","considering","STAY"
9266,"one",132046,35,6,828116,460,4,5,"avg","very_little","considering","LEAVE"
8488,"zero",108343,63,28,382621,796,0,2,"very_unsat","very_little","considering","LEAVE"
9764,"zero",61419,152,0,194853,332,26,NA,"very_sat",NA,"considering","LEAVE"
8207,"zero",84973,82,74,937130,377,3,1,"very_sat","little","no","LEAVE"
8180,"zero",159860,63,11,861018,802,4,5,"avg","very_little","no","LEAVE"
6116,"zero",77623,158,8,NA,366,24,6,"very_unsat","very_high","actively_looking_into_it","LEAVE"
9819,"one",27421,54,61,717455,166,4,2,"very_unsat","high","no","STAY"
4217,"one",NA,61,0,634259,375,3,15,"very_unsat","high","no","LEAVE"
1171,"one",21830,155,9,782369,140,15,6,"very_unsat",NA,"considering","STAY"
7749,"zero",112565,223,75,835567,613,NA,1,"avg","very_high","considering","STAY"
6451,NA,34808,117,58,453320,228,29,2,"unsat","avg","no","LEAVE"
625,"one",NA,82,11,NA,249,3,5,"very_unsat",NA,"considering","STAY"
7719,"zero",151629,44,0,258291,768,5,14,"very_sat","little","no","STAY"
8374,"zero",34658,85,12,715313,206,4,6,"very_unsat","very_high","no","STAY"
3572,"one",64966,59,0,183957,274,3,12,"very_unsat","very_high","considering","LEAVE"
4473,"one",86658,184,12,246572,253,29,5,"very_sat","very_high","considering","LEAVE"
542,"one",NA,57,58,232971,163,5,14,"very_unsat",NA,"perhaps","STAY"
8383,"zero",112115,51,NA,635313,895,3,1,"very_sat",NA,NA,"STAY"
3840,"one",NA,48,21,NA,251,3,15,"unsat","little","no","LEAVE"
6031,"zero",61191,180,0,190915,302,10,10,"very_sat","very_little","actively_looking_into_it","STAY"
9567,"zero",151627,196,10,353325,662,22,5,"very_sat","high","considering","LEAVE"
2648,"zero",149075,35,0,744324,467,5,1,"unsat","very_little","considering","LEAVE"
1393,"one",NA,45,NA,876026,226,3,2,"unsat","very_high","considering","STAY"
8387,"one",45463,59,0,720778,167,3,9,"very_sat",NA,"no","STAY"
10688,"one",94880,179,54,370388,391,11,1,"very_unsat",NA,"considering","LEAVE"
5175,NA,74259,44,43,970468,325,3,1,"very_unsat","very_little","never_thought","LEAVE"
2473,"zero",57445,62,10,930353,352,3,5,"very_unsat","very_high","no","LEAVE"
9720,"one",37289,59,0,375964,140,4,11,"very_sat","very_high","considering","LEAVE"
3871,"zero",NA,185,24,491412,130,25,4,"unsat","little","considering","LEAVE"
8650,"one",79106,66,0,548254,373,5,13,"unsat","little","considering","STAY"
6634,"one",126416,43,10,311885,765,NA,NA,"unsat","little","never_thought","LEAVE"
7416,"zero",20031,186,54,326358,268,19,1,"avg","very_high","considering","LEAVE"
8469,"one",71202,184,22,561409,290,20,NA,"very_unsat","very_little","actively_looking_into_it","LEAVE"
8827,"zero",34915,190,NA,508470,188,16,2,"unsat","very_little","no","LEAVE"
5203,"one",81524,39,75,716931,291,3,1,"very_unsat","very_little","actively_looking_into_it","STAY"
8462,"zero",87632,133,0,204892,360,3,NA,"very_sat","high","no","STAY"
10153,NA,114870,52,54,201006,804,3,2,"very_unsat",NA,"actively_looking_into_it","LEAVE"
1282,"zero",139208,30,13,619840,583,3,6,NA,NA,"considering","STAY"
4205,"zero",NA,53,74,999166,359,4,1,"unsat","high","considering","STAY"
418,"zero",83563,144,17,412513,369,28,6,"unsat","little","no","LEAVE"
9663,"one",39712,211,18,756064,136,21,4,"very_sat","little","actively_looking_into_it","STAY"
1776,"one",47157,212,36,216078,227,20,1,"very_unsat","very_little","no","LEAVE"
4881,"one",32456,48,NA,872535,209,5,1,"unsat",NA,"considering","STAY"
1814,"zero",93104,32,31,NA,330,4,2,"very_sat","little","considering","LEAVE"
3727,"zero",81165,184,0,244750,329,24,2,"very_sat",NA,"considering","STAY"
4592,"zero",102916,265,NA,383053,405,4,11,NA,"avg","never_thought","STAY"
1173,"one",28798,57,8,613281,235,4,5,"very_unsat","little","actively_looking_into_it","STAY"
5120,"one",35244,195,16,521649,238,25,5,"very_unsat","little","never_thought","LEAVE"
10468,"one",28454,56,0,453843,216,5,12,"very_sat","little","actively_looking_into_it","STAY"
9403,"zero",NA,262,0,221197,310,19,13,"very_unsat","little","considering","LEAVE"
4564,"one",54629,48,6,NA,349,4,6,"very_unsat",NA,"actively_looking_into_it","STAY"
165,"zero",55648,51,32,NA,332,5,1,"avg","little","considering","STAY"
6300,"one",20217,53,56,859331,297,4,2,"very_sat","very_high","considering","LEAVE"
6771,NA,67983,191,0,207208,384,19,14,"very_unsat","very_high","no","LEAVE"
5736,"zero",22465,46,22,928448,134,3,NA,"unsat","high","actively_looking_into_it","LEAVE"
10149,"one",120890,164,NA,511889,750,14,9,"very_unsat","very_little","never_thought","LEAVE"
7726,"one",NA,50,73,711191,668,5,NA,"sat","little","considering","STAY"
1,"one",27273,230,0,305049,201,16,15,"unsat","very_little","perhaps","STAY"
6769,"one",133060,69,0,777770,204,4,4,"very_unsat","very_little","perhaps","LEAVE"
490,"one",141930,54,9,272413,767,NA,13,NA,"high","actively_looking_into_it","STAY"
9014,"one",NA,213,0,NA,150,12,10,"very_unsat","very_high","considering","LEAVE"
3295,NA,69992,252,0,250526,333,21,6,"avg","high","considering","STAY"
3907,"zero",125021,229,NA,296919,873,22,1,"very_unsat","very_high","never_thought","STAY"
8749,"one",29224,191,53,408304,249,18,2,NA,"high","actively_looking_into_it","LEAVE"
8788,"zero",96205,42,17,447655,406,3,5,"very_sat","high","considering","STAY"
4622,"zero",131539,204,10,892149,566,3,4,"sat","very_little","considering","STAY"
6302,"zero",21512,50,81,487378,147,5,1,NA,"very_high","actively_looking_into_it","LEAVE"
2015,"one",25005,59,0,153631,154,4,13,NA,"little","considering","STAY"
9653,"zero",113673,41,80,841633,411,3,NA,"sat","high","no","LEAVE"
6519,"one",NA,73,47,NA,156,3,1,NA,"very_little","no","STAY"
7447,"one",28966,163,73,264956,150,24,1,NA,"little","no","LEAVE"
2243,"one",65409,186,5,470440,336,22,NA,"very_sat","little","no","LEAVE"
496,"one",58034,61,8,937140,333,NA,5,"unsat","very_little","actively_looking_into_it","LEAVE"
3684,"one",30230,69,0,NA,226,3,6,"very_unsat","little","actively_looking_into_it","LEAVE"
3472,"one",127001,60,NA,182195,463,NA,5,"unsat","very_high","actively_looking_into_it","LEAVE"
10422,"zero",46862,156,28,205893,198,13,NA,"unsat","very_little","considering","LEAVE"
9893,"one",109330,205,9,706983,427,26,6,"unsat","very_high","actively_looking_into_it","LEAVE"
2605,"zero",50735,183,81,227301,341,18,2,"very_unsat",NA,NA,"LEAVE"
3563,"one",70183,45,11,160154,339,3,NA,"very_unsat","high","no","STAY"
9375,"one",39492,176,23,916811,188,22,NA,"very_unsat","little","no","LEAVE"
9994,"one",27124,210,53,276967,186,NA,NA,"unsat","high","never_thought","LEAVE"
3274,"zero",99171,53,9,580434,324,5,6,"very_unsat","very_high","actively_looking_into_it","LEAVE"
3473,"zero",32070,65,NA,202318,245,3,1,"very_unsat","high","considering","LEAVE"
4542,"zero",33252,52,0,278034,665,3,11,"very_unsat","little",NA,"STAY"
1152,"zero",112949,61,18,654501,401,5,5,"sat","very_high","never_thought","STAY"
7850,"one",21451,188,0,491388,232,18,NA,"unsat","very_high","considering","STAY"
2404,"one",84143,221,0,951304,394,22,13,"very_sat","very_high","no","LEAVE"
870,NA,81179,159,19,354210,306,NA,4,"unsat","very_high","considering","LEAVE"
8769,"one",101744,167,17,760805,708,10,5,"very_unsat","high","considering","LEAVE"
7988,"one",38687,145,38,163495,169,12,1,"very_sat","little",NA,"LEAVE"
2135,"zero",95173,43,38,681776,761,3,1,"very_unsat","very_little","considering","STAY"
9666,NA,53523,204,75,349788,330,27,2,"very_sat","little",NA,"LEAVE"
2072,"one",157344,262,19,501267,618,NA,6,"very_unsat",NA,"considering","STAY"
10340,"one",28609,227,NA,NA,160,0,9,"very_unsat","very_little","actively_looking_into_it","LEAVE"
5744,NA,61434,199,NA,896636,309,24,9,"very_sat","very_high","never_thought","STAY"
5215,NA,36050,151,19,721619,221,11,11,"unsat","very_high","actively_looking_into_it","STAY"
7714,"one",93448,49,67,NA,383,4,2,"unsat","little","considering","STAY"
9093,"one",NA,168,9,775473,346,11,5,"very_unsat","little","considering","STAY"
10270,"one",22572,52,0,929289,654,4,14,NA,"very_little","no","STAY"
